sales_agent,manager,regional_office,status,account,opportunity_id,sales_agent_2,deal_stage,product,created_date,close_date,close_value
Jonathan Berthelot,Melvin Marxen,Central,Current,Streethex,JOQCXC9Z,Jonathan Berthelot,Won,GTX Basic,2017-01-01,2017-03-16,565
Jonathan Berthelot,Melvin Marxen,Central,Current,Codehow,A051G1B4,Jonathan Berthelot,Won,GTX Basic,2016-12-24,2017-03-31,517
Jonathan Berthelot,Melvin Marxen,Central,Current,Cancity,3X8VLQ5G,Jonathan Berthelot,Won,GTX Basic,2016-12-23,2017-03-12,469
Jonathan Berthelot,Melvin Marxen,Central,Current,Rundofase,2DKO9X1T,Jonathan Berthelot,Lost,GTX Basic,2016-12-21,2017-03-10,0
Jonathan Berthelot,Melvin Marxen,Central,Current,Isdom,3U25FK08,Jonathan Berthelot,Won,GTX Basic,2016-12-13,2017-03-28,519
Jonathan Berthelot,Melvin Marxen,Central,Current,Finhigh,5CSSZJF4,Jonathan Berthelot,Won,GTX Basic,2016-12-11,2017-03-21,543
Jonathan Berthelot,Melvin Marxen,Central,Current,Rangreen,0TUS4NAC,Jonathan Berthelot,Won,MG Special,2016-12-07,2017-03-11,51
Jonathan Berthelot,Melvin Marxen,Central,Current,Statholdings,22OFSXBT,Jonathan Berthelot,Won,GTXPro,2016-12-02,2017-03-30,5406
Marty Freudenburg,Melvin Marxen,Central,Current,,KTSP63I0,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,BKI3OLP8,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,2NO97U9Z,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,7KQAH6UI,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,F1NWH30L,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,WJ7HDR4Q,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Iselectrics,AP74NF6M,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Finjob,S4V0T890,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Condax,A8PVW8RI,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Acme Corporation,MI3MV7PU,Marty Freudenburg,In Progress,MG Advanced,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,O6NIPA7N,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,HW367OVT,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,BTH2O9OF,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,GSOR2INK,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Rangreen,7WXPAXAV,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Globex Corporation,1BB5LME9,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Faxquote,ZVO432VF,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Doncon,COGXUYLL,Marty Freudenburg,In Progress,MG Special,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,B5H6M7AP,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,SAUIIUTV,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,9YLUGU6I,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,HFVWQIMF,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Plusstrip,UND13JS5,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Konmatfix,EG7S6ZOI,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Finhigh,M7UNLZEP,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Donware,0BQTT5UF,Marty Freudenburg,In Progress,GTXPro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,CC70D9SD,Marty Freudenburg,In Progress,GTX Plus Pro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,F11IGBLD,Marty Freudenburg,In Progress,GTX Plus Pro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,5EUHU5AF,Marty Freudenburg,In Progress,GTX Plus Pro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,5JS1Z5BQ,Marty Freudenburg,In Progress,GTX Plus Pro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,BVRUBA3A,Marty Freudenburg,In Progress,GTX Plus Pro,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,465ZW6J2,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,KOPIWJO5,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,VZ28EXFN,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,QY7GTG6Y,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,BZ96Z7AI,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,6Z6DMG2V,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,EABYCHB3,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,VUFZB941,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Zumgoity,YMI68O7S,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Toughzap,FMRVHL9O,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Silis,O8JCYJSV,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Plussunin,0HR4TEU4,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Donquadtech,YYMKOAVY,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Betasoloin,I43F0Z77,Marty Freudenburg,In Progress,GTX Plus Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,4AUWVKUU,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,ZB3JRI67,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,D00KRY2S,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,NBE5EMSV,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,G7K3HJAT,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,,BW0NOLCK,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Xx-zobam,RGW7PKJ6,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Stanredtax,9CYYLZ11,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Plexzap,ETJR6FUL,Marty Freudenburg,In Progress,GTX Basic,,,
Marty Freudenburg,Melvin Marxen,Central,Current,Toughzap,EJYFAV40,Marty Freudenburg,Won,GTX Plus Pro,2017-12-07,2017-12-28,5862
Marty Freudenburg,Melvin Marxen,Central,Current,Ron-tech,S5FBJ31P,Marty Freudenburg,Lost,MG Advanced,2017-11-23,2017-11-25,0
Marty Freudenburg,Melvin Marxen,Central,Current,Ron-tech,N3YVDYY2,Marty Freudenburg,Won,GTX Plus Basic,2017-11-14,2017-11-23,947
Marty Freudenburg,Melvin Marxen,Central,Current,Rangreen,CQ8UELF8,Marty Freudenburg,Won,GTX Plus Pro,2017-11-12,2017-11-14,5916
Marty Freudenburg,Melvin Marxen,Central,Current,Toughzap,6BCEXGTX,Marty Freudenburg,Lost,GTX Plus Pro,2017-11-11,2017-11-22,0
Marty Freudenburg,Melvin Marxen,Central,Current,Warephase,K6TJSGUB,Marty Freudenburg,Won,GTX Plus Basic,2017-11-08,2017-11-17,985
Marty Freudenburg,Melvin Marxen,Central,Current,Dontechi,PWW6TH3V,Marty Freudenburg,Lost,MG Advanced,2017-11-05,2017-11-17,0
Marty Freudenburg,Melvin Marxen,Central,Current,Rangreen,ZO4FDMPS,Marty Freudenburg,Lost,GTXPro,2017-11-04,2017-11-05,0
Marty Freudenburg,Melvin Marxen,Central,Current,Treequote,WTZ2AHNW,Marty Freudenburg,Won,GTXPro,2017-11-03,2017-12-18,4591
Marty Freudenburg,Melvin Marxen,Central,Current,Isdom,7FZMWZJT,Marty Freudenburg,Won,MG Advanced,2017-10-27,2017-11-07,3561
Marty Freudenburg,Melvin Marxen,Central,Current,Betatech,U2JI00ER,Marty Freudenburg,Won,MG Advanced,2017-10-26,2017-10-27,3353
Marty Freudenburg,Melvin Marxen,Central,Current,Scottech,UGAEAB27,Marty Freudenburg,Won,GTXPro,2017-10-26,2017-10-31,4377
Marty Freudenburg,Melvin Marxen,Central,Current,Genco Pura Olive Oil Company,M7V7UJHZ,Marty Freudenburg,Lost,MG Advanced,2017-10-24,2017-12-29,0
Marty Freudenburg,Melvin Marxen,Central,Current,Hottechi,85U38YFD,Marty Freudenburg,Lost,GTX Basic,2017-10-24,2017-12-24,0
Marty Freudenburg,Melvin Marxen,Central,Current,Treequote,1SKNSG2B,Marty Freudenburg,Won,GTX Plus Pro,2017-10-23,2017-10-30,5516
Marty Freudenburg,Melvin Marxen,Central,Current,Funholding,DMYP7REE,Marty Freudenburg,Lost,GTX Plus Basic,2017-10-23,2017-11-19,0
Marty Freudenburg,Melvin Marxen,Central,Current,Domzoom,RFUJTKVO,Marty Freudenburg,Won,MG Special,2017-10-22,2017-11-28,55
Marty Freudenburg,Melvin Marxen,Central,Current,Streethex,CTM8WFGW,Marty Freudenburg,Won,GTX Plus Pro,2017-10-22,2017-10-23,6233
Marty Freudenburg,Melvin Marxen,Central,Current,Isdom,Y8KI5ANO,Marty Freudenburg,Lost,GTX Plus Basic,2017-10-22,2017-11-03,0
Marty Freudenburg,Melvin Marxen,Central,Current,Scottech,JPBLNA5V,Marty Freudenburg,Lost,GTXPro,2017-10-19,2017-10-29,0
Marty Freudenburg,Melvin Marxen,Central,Current,Hottechi,WI0LMD20,Marty Freudenburg,Won,MG Special,2017-10-18,2017-12-19,60
Marty Freudenburg,Melvin Marxen,Central,Current,Bioholding,1RND0S0B,Marty Freudenburg,Won,MG Special,2017-10-18,2017-10-30,43
Marty Freudenburg,Melvin Marxen,Central,Current,dambase,1UPVYK3H,Marty Freudenburg,Won,MG Special,2017-10-17,2017-10-26,64
Marty Freudenburg,Melvin Marxen,Central,Current,Hottechi,MJRDXH1B,Marty Freudenburg,Lost,GTX Plus Basic,2017-10-16,2017-10-21,0
Marty Freudenburg,Melvin Marxen,Central,Current,Streethex,2H45C9FK,Marty Freudenburg,Lost,GTXPro,2017-10-15,2017-10-23,0
Marty Freudenburg,Melvin Marxen,Central,Current,Globex Corporation,C3Y94J5R,Marty Freudenburg,Lost,GTX Plus Pro,2017-10-15,2017-10-24,0
Marty Freudenburg,Melvin Marxen,Central,Current,Dontechi,OB3OK8BQ,Marty Freudenburg,Won,GTX Basic,2017-10-14,2017-12-26,615
Marty Freudenburg,Melvin Marxen,Central,Current,Streethex,QFLFLCD0,Marty Freudenburg,Lost,GTXPro,2017-10-14,2017-10-18,0
Marty Freudenburg,Melvin Marxen,Central,Current,Bioholding,TVBY6CND,Marty Freudenburg,Won,GTX Plus Pro,2017-10-11,2017-12-15,5271
Marty Freudenburg,Melvin Marxen,Central,Current,Globex Corporation,60RDU2SZ,Marty Freudenburg,Won,MG Advanced,2017-10-10,2017-10-17,3578
Marty Freudenburg,Melvin Marxen,Central,Current,Scottech,PR224V1P,Marty Freudenburg,Lost,GTX Basic,2017-10-10,2017-10-19,0
Marty Freudenburg,Melvin Marxen,Central,Current,Genco Pura Olive Oil Company,6U30UYDT,Marty Freudenburg,Lost,GTX Plus Basic,2017-10-09,2017-11-30,0
Marty Freudenburg,Melvin Marxen,Central,Current,Isdom,CXE6ORIJ,Marty Freudenburg,Won,MG Advanced,2017-10-07,2017-12-20,2763
Marty Freudenburg,Melvin Marxen,Central,Current,Genco Pura Olive Oil Company,FTVBHHFC,Marty Freudenburg,Won,GTX Plus Basic,2017-10-07,2017-10-14,1240
Marty Freudenburg,Melvin Marxen,Central,Current,Streethex,FCEJCRKY,Marty Freudenburg,Won,GTX Basic,2017-10-07,2017-10-08,661
Marty Freudenburg,Melvin Marxen,Central,Current,Finhigh,5H27L6YI,Marty Freudenburg,Lost,GTX Plus Basic,2017-10-07,2017-10-15,0
Marty Freudenburg,Melvin Marxen,Central,Current,Warephase,8T9ANK4E,Marty Freudenburg,Won,GTX Basic,2017-10-05,2017-12-24,550
Marty Freudenburg,Melvin Marxen,Central,Current,Rangreen,DUOS7AO8,Marty Freudenburg,Lost,GTXPro,2017-10-03,2017-11-24,0
Marty Freudenburg,Melvin Marxen,Central,Current,Cancity,UDKH3AM0,Marty Freudenburg,Won,MG Special,2017-10-02,2017-10-09,56
Marty Freudenburg,Melvin Marxen,Central,Current,Ron-tech,R293SULP,Marty Freudenburg,Lost,GTX Plus Basic,2017-10-02,2017-10-04,0
Marty Freudenburg,Melvin Marxen,Central,Current,Condax,BJLJV8XE,Marty Freudenburg,Won,GTXPro,2017-10-01,2017-12-15,4578
Marty Freudenburg,Melvin Marxen,Central,Current,Statholdings,XRRMX8K6,Marty Freudenburg,Lost,GTX Basic,2017-10-01,2017-10-12,0
Marty Freudenburg,Melvin Marxen,Central,Current,Warephase,D9WBSJRC,Marty Freudenburg,Won,GTXPro,2017-09-30,2017-10-09,5007
Marty Freudenburg,Melvin Marxen,Central,Current,Toughzap,I6RH33SU,Marty Freudenburg,Won,MG Advanced,2017-09-29,2017-10-05,3957
Marty Freudenburg,Melvin Marxen,Central,Current,Ron-tech,OR0PEAIV,Marty Freudenburg,Won,GTX Plus Basic,2017-09-28,2017-11-30,1133
Marty Freudenburg,Melvin Marxen,Central,Current,Hottechi,2CN1G52G,Marty Freudenburg,Lost,MG Advanced,2017-09-28,2017-10-03,0
Marty Freudenburg,Melvin Marxen,Central,Current,Gogozoom,IVX52FRZ,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-28,2017-11-03,0
Marty Freudenburg,Melvin Marxen,Central,Current,Treequote,K8Y7CK9T,Marty Freudenburg,Won,GTX Plus Pro,2017-09-27,2017-10-05,5280
Marty Freudenburg,Melvin Marxen,Central,Current,Dontechi,V86S5LWV,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-27,2017-10-02,0
Marty Freudenburg,Melvin Marxen,Central,Current,Konmatfix,MZSCFJZS,Marty Freudenburg,Won,GTX Plus Pro,2017-09-26,2017-10-07,5708
Marty Freudenburg,Melvin Marxen,Central,Current,Rangreen,0SIFT5DE,Marty Freudenburg,Lost,MG Advanced,2017-09-26,2017-10-04,0
Marty Freudenburg,Melvin Marxen,Central,Current,Cancity,FZDD9758,Marty Freudenburg,Lost,MG Advanced,2017-09-26,2017-10-07,0
Marty Freudenburg,Melvin Marxen,Central,Current,Domzoom,DX8R6PA4,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-26,2017-10-03,0
Marty Freudenburg,Melvin Marxen,Central,Current,Dontechi,9NH8ACMQ,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-25,2017-10-04,0
Marty Freudenburg,Melvin Marxen,Central,Current,Warephase,WYS1XI44,Marty Freudenburg,Won,MG Special,2017-09-21,2017-09-27,68
Marty Freudenburg,Melvin Marxen,Central,Current,Gogozoom,QXWLE549,Marty Freudenburg,Won,GTX Basic,2017-09-19,2017-11-17,574
Marty Freudenburg,Melvin Marxen,Central,Current,Warephase,DOY7VMYB,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-19,2017-11-10,0
Marty Freudenburg,Melvin Marxen,Central,Current,Codehow,B944EMXZ,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-19,2017-11-23,0
Marty Freudenburg,Melvin Marxen,Central,Current,Bioholding,CNAQ6R7T,Marty Freudenburg,Won,GTX Plus Basic,2017-09-14,2017-12-14,1086
Marty Freudenburg,Melvin Marxen,Central,Current,Cancity,H3ZS0FBT,Marty Freudenburg,Won,GTX Basic,2017-09-13,2017-11-21,477
Marty Freudenburg,Melvin Marxen,Central,Current,Betatech,1MZ8GDLF,Marty Freudenburg,Won,MG Special,2017-09-12,2017-09-21,72
Marty Freudenburg,Melvin Marxen,Central,Current,Globex Corporation,19H5KFIC,Marty Freudenburg,Won,GTX Plus Basic,2017-09-08,2017-12-03,1021
Marty Freudenburg,Melvin Marxen,Central,Current,Funholding,EID3MR9L,Marty Freudenburg,Won,GTX Plus Pro,2017-09-06,2017-12-20,5788
Marty Freudenburg,Melvin Marxen,Central,Current,Stanredtax,T20CPZ52,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-02,2017-11-29,0
Marty Freudenburg,Melvin Marxen,Central,Current,Bioholding,CID4Y877,Marty Freudenburg,Lost,GTX Plus Basic,2017-09-02,2017-12-13,0
Marty Freudenburg,Melvin Marxen,Central,Current,Dontechi,PCQUKUM5,Marty Freudenburg,Won,GTX Plus Pro,2017-08-31,2017-09-16,4809
Marty Freudenburg,Melvin Marxen,Central,Current,Dontechi,XXXM7BMA,Marty Freudenburg,Won,MG Advanced,2017-08-30,2017-11-14,3703
Marty Freudenburg,Melvin Marxen,Central,Current,Condax,L40FW06K,Marty Freudenburg,Won,GTX Basic,2017-08-30,2017-12-22,555
Marty Freudenburg,Melvin Marxen,Central,Current,Finhigh,A7FCLQ42,Marty Freudenburg,Lost,MG Advanced,2017-08-27,2017-12-15,0
Marty Freudenburg,Melvin Marxen,Central,Current,dambase,78OETKRD,Marty Freudenburg,Won,GTX Plus Pro,2017-08-24,2017-11-03,6322
Marty Freudenburg,Melvin Marxen,Central,Current,Isdom,4S6FW9VM,Marty Freudenburg,Lost,GTX Plus Pro,2017-08-22,2017-08-31,0
Marty Freudenburg,Melvin Marxen,Central,Current,Ron-tech,E3L02XMN,Marty Freudenburg,Won,GTX Basic,2017-08-18,2017-12-30,580
Marty Freudenburg,Melvin Marxen,Central,Current,Isdom,E4A92U26,Marty Freudenburg,Lost,GTX Plus Pro,2017-08-15,2017-08-27,0
Marty Freudenburg,Melvin Marxen,Central,Current,Singletechno,I6PXHXST,Marty Freudenburg,In Progress,MG Advanced,2017-08-14,,
Marty Freudenburg,Melvin Marxen,Central,Current,Konmatfix,CYBWWANG,Marty Freudenburg,Lost,MG Special,2017-08-13,2017-11-25,0
Marty Freudenburg,Melvin Marxen,Central,Current,,9CPUX0D0,Marty Freudenburg,In Progress,GTXPro,2017-08-13,,
Marty Freudenburg,Melvin Marxen,Central,Current,,V0G393Q6,Marty Freudenburg,In Progress,GTX Plus Basic,2017-08-13,,
Marty Freudenburg,Melvin Marxen,Central,Current,Bluth Company,O0L6JUYE,Marty Freudenburg,In Progress,GTX Basic,2017-08-12,,
Marty Freudenburg,Melvin Marxen,Central,Current,Streethex,8CBTC1PX,Marty Freudenburg,In Progress,MG Advanced,2017-08-11,,
Marty Freudenburg,Melvin Marxen,Central,Current,Codehow,C23N9DE9,Marty Freudenburg,Won,GTX Plus Basic,2017-08-10,2017-08-27,1108
Marty Freudenburg,Melvin Marxen,Central,Current,,DYO98F6J,Marty Freudenburg,In Progress,MG Special,2017-08-10,,
Marty Freudenburg,Melvin Marxen,Central,Current,Sumace,J31SUXQJ,Marty Freudenburg,In Progress,GTX Plus Pro,2017-08-10,,
Marty Freudenburg,Melvin Marxen,Central,Current,,RC4LEDIA,Marty Freudenburg,In Progress,MG Advanced,2017-08-09,,
Marty Freudenburg,Melvin Marxen,Central,Current,Hatfan,FSNL204U,Marty Freudenburg,In Progress,GTX Plus Pro,2017-08-09,,
Marty Freudenburg,Melvin Marxen,Central,Current,Warephase,F9QHNS68,Marty Freudenburg,Won,GTX Plus Pro,2017-08-08,2017-08-19,5572
Marty Freudenburg,Melvin Marxen,Central,Current,Zumgoity,TCBW39GW,Marty Freudenburg,Won,GTX Plus Basic,2017-08-08,2017-11-07,1196
Marty Freudenburg,Melvin Marxen,Central,Current,,AD2YEH7W,Marty Freudenburg,In Progress,GTX Plus Pro,2017-08-06,,
Marty Freudenburg,Melvin Marxen,Central,Current,Finhigh,IK72767Q,Marty Freudenburg,Won,GTX Basic,2017-08-05,2017-12-14,609
Marty Freudenburg,Melvin Marxen,Central,Current,,9V2SW5MV,Marty Freudenburg,In Progress,MG Advanced,2017-08-03,,
Marty Freudenburg,Melvin Marxen,Central,Current,,NBJR3GVR,Marty Freudenburg,In Progress,GTXPro,2017-08-01,,
Marty Freudenburg,Melvin Marxen,Central,Current,,MBYOJR5A,Marty Freudenburg,In Progress,GTX Plus Pro,2017-08-01,,
Marty Freudenburg,Melvin Marxen,Central,Current,,DO6VKC2G,Marty Freudenburg,In Progress,GTK 500,2017-08-01,,
Marty Freudenburg,Melvin Marxen,Central,Current,,OAUUCC2N,Marty Freudenburg,In Progress,GTX Plus Basic,2017-07-31,,
Marty Freudenburg,Melvin Marxen,Central,Current,,754UOV5F,Marty Freudenburg,In Progress,MG Special,2017-07-30,,
Marty Freudenburg,Melvin Marxen,Central,Current,,R7I947IZ,Marty Freudenburg,In Progress,GTX Plus Basic,2017-07-30,,
Marty Freudenburg,Melvin Marxen,Central,Current,,FQI66XXN,Marty Freudenburg,In Progress,GTX Basic,2017-07-29,,
Marty Freudenburg,Melvin Marxen,Central,Current,Cancity,8UCQBI6J,Marty Freudenburg,Won,GTXPro,2017-07-28,2017-07-29,4172
Marty Freudenburg,Melvin Marxen,Central,Current,,WL6CZ7N4,Marty Freudenburg,In Progress,GTX Plus Basic,2017-07-28,,
Marty Freudenburg,Melvin Marxen,Central,Current,,3L3W9W8I,Marty Freudenburg,In Progress,GTX Basic,2017-07-28,,
Marty Freudenburg,Melvin Marxen,Central,Current,Domzoom,8IOAX81S,Marty Freudenburg,Won,GTX Plus Basic,2017-07-27,2017-08-07,965
Marty Freudenburg,Melvin Marxen,Central,Current,Genco Pura Olive Oil Company,2AMVTZLM,Marty Freudenburg,Lost,MG Special,2017-07-27,2017-08-01,0
Marty Freudenburg,Melvin Marxen,Central,Current,Y-corporation,PYRLUYIQ,Marty Freudenburg,In Progress,GTX Plus Basic,2017-07-27,,
Marty Freudenburg,Melvin Marxen,Central,Current,Singletechno,S2Y2Q1D2,Marty Freudenburg,In Progress,GTX Plus Basic,2017-07-27,,
Marty Freudenburg,Melvin Marxen,Central,Current,,WX546S1D,Marty Freudenburg,In Progress,GTX Basic,2017-07-27,,
Marty Freudenburg,Melvin Marxen,Central,Current,Ron-tech,BR18O9U1,Marty Freudenburg,Won,GTX Plus Basic,2017-07-26,2017-07-28,1044
Marty Freudenburg,Melvin Marxen,Central,Current,Cancity,IVANA47K,Marty Freudenburg,Won,GTX Plus Basic,2017-07-25,2017-07-27,1031
Marty Freudenburg,Melvin Marxen,Central,Current,Treequote,HJRM13DI,Marty Freudenburg,In Progress,MG Special,2017-07-25,,
Marty Freudenburg,Melvin Marxen,Central,Current,,RV5Y8DRY,Marty Freudenburg,In Progress,GTX Plus Pro,2017-07-25,,
Marty Freudenburg,Melvin Marxen,Central,Current,Zotware,Y3TOQUQI,Marty Freudenburg,In Progress,GTX Basic,2017-07-25,,
Marty Freudenburg,Melvin Marxen,Central,Current,Konmatfix,CA3BRUJO,Marty Freudenburg,Won,GTX Plus Basic,2017-07-24,2017-07-25,1171
Marty Freudenburg,Melvin Marxen,Central,Current,,0S6OQ9AO,Marty Freudenburg,In Progress,GTX Plus Basic,2017-07-24,,
Marty Freudenburg,Melvin Marxen,Central,Current,,Q3HHDSDS,Marty Freudenburg,In Progress,GTX Basic,2017-07-24,,
Marty Freudenburg,Melvin Marxen,Central,Current,Streethex,CPK36NED,Marty Freudenburg,Won,MG Advanced,2017-07-23,2017-08-02,3367
Marty Freudenburg,Melvin Marxen,Central,Current,Toughzap,BNIU5YZ2,Marty Freudenburg,Won,GTX Plus Basic,2017-07-23,2017-08-07,1006
Marty Freudenburg,Melvin Marxen,Central,Current,Dontechi,SEF4LOIS,Marty Freudenburg,Lost,GTX Plus Basic,2017-07-23,2017-07-25,0
Marty Freudenburg,Melvin Marxen,Central,Current,Cancity,ME2X1TEG,Marty Freudenburg,Lost,MG Advanced,2017-07-22,2017-07-24,0
Marty Freudenburg,Melvin Marxen,Central,Current,Silis,CBQRKYZP,Marty Freudenburg,In Progress,GTX Plus Pro,2017-07-21,,
Marty Freudenburg,Melvin Marxen,Central,Current,Treequote,MV7I9RKH,Marty Freudenburg,In Progress,GTX Plus Basic,2017-07-21,,
Marty Freudenburg,Melvin Marxen,Central,Current,Sumace,7439NGIG,Marty Freudenburg,In Progress,GTXPro,2017-07-20,,
Marty Freudenburg,Melvin Marxen,Central,Current,Rangreen,8S7IAR2D,Marty Freudenburg,Won,GTX Basic,2017-07-19,2017-09-25,571
Marty Freudenburg,Melvin Marxen,Central,Current,,7LD79NYD,Marty Freudenburg,In Progress,MG Advanced,2017-07-19,,
Marty Freudenburg,Melvin Marxen,Central,Current,Ontomedia,E3XLWCWX,Marty Freudenburg,In Progress,GTX Plus Pro,2017-07-19,,
Marty Freudenburg,Melvin Marxen,Central,Current,Globex Corporation,FEDXQCKJ,Marty Freudenburg,Won,GTX Plus Pro,2017-07-18,2017-07-26,5698
Marty Freudenburg,Melvin Marxen,Central,Current,Rangreen,YVGDC8L2,Marty Freudenburg,Won,MG Special,2017-07-17,2017-07-26,53
